,0
5797,19
5798,1
5799,1
5800,11
5801,1
5802,1
5803,1
5804,19
5805,13
5806,1
5807,19
5808,15
5809,1
5810,0
5811,10
5812,1
5813,1
5814,19
5815,1
5816,5
5817,1
5818,1
5819,1
5820,1
5821,1
5822,19
5823,9
5824,5
5825,0
5826,4
5827,1
5828,1
5829,1
5830,18
5831,1
5832,5
5833,1
5834,1
5835,1
5836,10
5837,12
5838,1
5839,15
5840,15
5841,1
5842,19
5843,1
5844,13
5845,19
5846,9
5847,13
5848,1
5849,1
5850,19
5851,15
5852,19
5853,17
5854,1
5855,1
5856,19
5857,19
5858,1
5859,1
5860,13
5861,4
5862,1
5863,1
5864,11
5865,1
5866,5
5867,19
5868,1
5869,1
5870,19
5871,4
5872,1
5873,4
5874,4
5875,1
5876,1
5877,8
5878,1
5879,8
5880,16
5881,1
5882,1
5883,1
5884,19
5885,9
5886,19
5887,15
5888,19
5889,15
5890,5
5891,19
5892,19
5893,4
5894,1
5895,14
5896,1
5897,1
5898,1
5899,19
5900,1
5901,19
5902,1
5903,1
5904,11
5905,19
5906,1
5907,4
5908,1
5909,12
5910,11
5911,19
5912,1
5913,1
5914,16
5915,6
5916,11
5917,1
5918,5
5919,19
5920,1
5921,13
5922,1
5923,4
5924,19
5925,1
5926,12
5927,1
5928,17
5929,19
5930,1
5931,1
5932,5
5933,1
5934,1
5935,1
5936,1
5937,0
5938,19
5939,5
5940,1
5941,13
5942,1
5943,1
5944,1
5945,12
5946,11
5947,6
5948,0
5949,15
5950,1
5951,19
5952,1
5953,18
5954,15
5955,12
5956,11
5957,19
5958,1
5959,5
5960,16
5961,1
5962,4
5963,0
5964,5
5965,1
5966,1
5967,1
5968,1
5969,1
5970,12
5971,15
5972,1
5973,12
5974,1
5975,19
5976,1
5977,3
5978,1
5979,13
5980,13
5981,4
5982,1
5983,1
5984,12
5985,19
5986,1
5987,1
5988,5
5989,15
5990,1
5991,5
5992,1
5993,4
5994,5
5995,3
5996,1
5997,12
5998,1
5999,3
6000,19
6001,13
6002,15
6003,1
6004,17
6005,1
6006,17
6007,1
6008,1
6009,9
6010,11
6011,1
6012,12
6013,19
6014,1
6015,6
6016,1
6017,11
6018,1
6019,1
6020,19
6021,1
6022,4
6023,4
6024,12
6025,1
6026,1
6027,1
6028,1
6029,11
6030,1
6031,19
6032,1
6033,1
6034,12
6035,8
6036,13
6037,1
6038,19
6039,13
