,0
11914,22
11915,20
11916,11
11917,0
11918,6
11919,6
11920,29
11921,0
11922,16
11923,26
11924,6
11925,2
11926,20
11927,28
11928,20
11929,6
11930,28
11931,23
11932,6
11933,8
11934,28
11935,7
11936,22
11937,24
11938,16
11939,25
11940,7
11941,23
11942,3
11943,10
11944,14
11945,19
11946,29
11947,4
11948,22
11949,12
11950,1
11951,22
11952,27
11953,29
11954,16
11955,18
11956,3
11957,20
11958,18
11959,23
11960,3
11961,29
11962,9
11963,19
11964,7
11965,3
11966,22
11967,0
11968,27
11969,9
11970,9
11971,24
11972,25
11973,3
11974,20
11975,20
11976,0
11977,1
11978,1
11979,22
11980,6
11981,0
11982,23
11983,27
11984,23
11985,5
11986,29
11987,23
11988,10
11989,28
11990,25
11991,3
11992,20
11993,6
11994,6
11995,13
11996,6
11997,2
11998,17
11999,24
12000,26
12001,27
12002,3
12003,27
12004,23
12005,6
12006,6
12007,27
12008,23
12009,7
12010,0
12011,12
12012,17
12013,12
12014,20
12015,24
12016,15
12017,23
12018,12
12019,24
12020,22
12021,18
12022,16
12023,27
12024,26
12025,16
12026,19
12027,28
12028,8
12029,8
12030,4
12031,23
12032,24
12033,18
12034,16
12035,2
12036,6
12037,15
12038,24
12039,11
12040,24
12041,4
12042,23
12043,3
12044,11
12045,1
12046,11
12047,29
12048,3
12049,26
12050,7
12051,15
12052,17
12053,11
12054,11
12055,16
12056,4
12057,18
12058,16
12059,5
12060,26
12061,4
12062,22
12063,27
12064,7
12065,26
12066,24
12067,20
12068,16
12069,17
12070,21
12071,23
12072,20
12073,8
12074,3
12075,8
12076,9
12077,17
12078,6
12079,23
12080,4
12081,5
12082,2
12083,3
12084,9
12085,18
12086,22
12087,9
12088,12
12089,22
12090,17
12091,23
12092,4
12093,11
12094,1
12095,29
12096,14
12097,12
12098,11
12099,1
12100,2
12101,8
12102,11
12103,19
12104,12
12105,4
12106,18
12107,3
12108,0
12109,0
12110,7
12111,23
12112,17
12113,15
12114,11
12115,8
12116,27
12117,11
12118,0
12119,17
12120,13
12121,12
12122,1
12123,23
12124,17
12125,21
12126,27
12127,29
12128,23
12129,6
12130,9
12131,12
12132,7
12133,16
12134,7
12135,0
12136,3
12137,11
12138,23
12139,13
12140,13
12141,14
12142,28
12143,2
12144,1
12145,24
12146,25
12147,24
12148,7
12149,7
12150,20
12151,0
12152,2
12153,8
12154,6
12155,29
12156,0
12157,1
12158,11
12159,7
12160,7
12161,8
12162,17
12163,22
12164,21
12165,19
12166,14
12167,20
12168,3
12169,27
12170,2
12171,3
12172,4
12173,14
12174,22
12175,20
12176,28
12177,20
12178,15
12179,10
12180,24
12181,0
12182,12
12183,10
12184,10
12185,18
12186,10
12187,29
12188,22
12189,20
12190,3
12191,18
12192,17
12193,11
12194,25
12195,0
12196,7
12197,10
12198,9
12199,0
12200,16
12201,7
12202,5
12203,23
12204,2
12205,6
12206,10
12207,23
12208,22
12209,5
12210,20
12211,4
12212,5
12213,27
12214,1
12215,3
12216,6
12217,23
12218,15
12219,13
12220,10
12221,24
12222,10
12223,19
12224,16
12225,16
12226,20
12227,20
12228,10
12229,21
12230,5
12231,5
12232,29
12233,23
12234,29
12235,1
12236,28
12237,12
12238,7
12239,0
12240,11
12241,24
12242,18
12243,9
12244,9
12245,16
12246,9
12247,23
12248,6
12249,16
12250,23
12251,19
12252,22
12253,6
12254,9
12255,11
12256,10
12257,24
12258,27
12259,4
12260,10
12261,17
12262,20
12263,29
12264,23
12265,10
12266,25
12267,17
12268,25
12269,0
12270,20
12271,0
12272,2
12273,11
12274,10
12275,22
12276,14
12277,25
12278,9
12279,2
12280,5
12281,20
12282,18
12283,1
12284,8
12285,20
12286,24
12287,7
12288,23
12289,12
12290,2
12291,7
12292,9
12293,20
12294,4
12295,14
12296,21
12297,20
12298,13
12299,20
12300,20
12301,13
12302,7
12303,22
12304,18
12305,24
12306,27
12307,6
12308,13
12309,2
12310,28
12311,8
12312,20
12313,20
12314,11
12315,17
12316,27
12317,15
12318,27
12319,9
12320,0
12321,7
12322,21
12323,22
12324,4
12325,2
12326,21
12327,1
12328,5
12329,8
12330,27
12331,17
12332,26
12333,26
12334,16
12335,4
12336,20
12337,17
12338,8
12339,9
12340,20
12341,16
12342,12
12343,15
12344,20
12345,27
12346,29
12347,23
12348,4
12349,7
12350,0
12351,11
12352,27
12353,19
12354,18
12355,19
12356,19
12357,22
12358,3
12359,1
12360,0
12361,1
12362,7
12363,13
12364,8
12365,20
12366,17
12367,17
12368,22
12369,28
12370,20
12371,13
12372,29
12373,0
12374,23
12375,19
12376,0
12377,22
12378,15
12379,4
12380,20
12381,2
12382,24
12383,2
12384,19
12385,2
12386,25
12387,6
12388,16
12389,24
12390,6
12391,9
12392,17
12393,3
12394,0
12395,19
12396,24
12397,11
12398,28
12399,2
12400,12
12401,24
12402,22
12403,10
12404,27
12405,27
12406,8
12407,0
12408,15
12409,15
12410,7
12411,11
12412,26
12413,18
12414,13
12415,15
12416,9
12417,26
12418,29
12419,13
12420,5
12421,20
12422,28
12423,22
12424,10
12425,23
12426,7
12427,22
12428,16
12429,23
12430,1
12431,3
12432,13
12433,15
12434,6
12435,16
12436,18
12437,6
12438,4
12439,7
12440,27
12441,7
12442,7
12443,28
12444,12
12445,1
12446,2
12447,8
12448,2
12449,7
12450,18
12451,17
12452,25
12453,18
12454,29
12455,4
12456,27
12457,29
12458,20
12459,27
12460,9
12461,16
12462,27
12463,12
12464,15
12465,0
12466,24
12467,9
12468,15
12469,22
12470,22
12471,2
12472,15
12473,17
12474,23
12475,16
12476,3
12477,2
12478,22
12479,26
12480,5
12481,12
12482,17
12483,10
12484,19
12485,18
12486,7
12487,6
12488,6
12489,19
12490,28
12491,24
12492,18
12493,2
12494,9
12495,4
12496,9
12497,11
12498,7
12499,9
12500,14
12501,5
12502,24
12503,1
12504,23
12505,18
12506,24
12507,20
12508,19
12509,7
12510,13
12511,26
12512,4
12513,3
12514,24
12515,29
12516,10
12517,14
12518,9
12519,10
12520,16
12521,17
12522,19
12523,22
12524,7
12525,17
12526,20
12527,23
12528,7
12529,23
12530,21
12531,15
12532,11
12533,23
12534,26
12535,9
12536,7
12537,15
12538,23
12539,17
12540,24
12541,15
12542,10
12543,14
12544,8
12545,15
12546,11
12547,25
12548,22
12549,26
12550,17
12551,25
12552,7
12553,29
12554,10
12555,3
12556,16
12557,22
12558,23
12559,24
12560,13
12561,4
12562,1
12563,22
12564,13
12565,23
12566,20
12567,14
12568,21
12569,0
12570,9
12571,14
12572,8
12573,10
12574,1
12575,10
12576,2
12577,11
12578,11
12579,16
12580,20
12581,5
12582,11
12583,22
12584,22
12585,1
12586,29
12587,9
12588,28
12589,25
12590,10
12591,11
12592,18
12593,11
12594,23
12595,5
12596,3
12597,24
12598,11
12599,22
12600,6
12601,3
12602,15
12603,20
12604,16
12605,29
12606,8
12607,19
12608,21
12609,1
12610,4
12611,10
12612,0
12613,0
12614,19
12615,10
12616,20
12617,8
12618,6
12619,3
12620,28
12621,11
12622,24
12623,23
12624,27
12625,5
12626,27
12627,22
12628,19
12629,4
12630,8
12631,5
12632,29
12633,13
12634,28
12635,23
12636,23
12637,10
12638,29
12639,12
12640,5
12641,17
12642,9
12643,19
12644,26
12645,24
12646,18
12647,20
12648,20
12649,20
12650,3
12651,6
12652,4
12653,23
12654,2
12655,12
12656,17
12657,27
12658,6
12659,0
12660,23
12661,23
12662,1
12663,7
12664,19
12665,20
12666,23
12667,29
12668,15
12669,21
12670,7
12671,0
12672,10
12673,11
12674,15
12675,12
12676,28
12677,6
12678,14
12679,11
12680,1
12681,28
12682,20
12683,7
12684,20
12685,9
12686,22
12687,24
12688,0
12689,11
12690,8
12691,21
12692,28
12693,24
12694,15
12695,9
12696,20
12697,18
12698,19
12699,4
12700,20
12701,16
12702,7
12703,18
12704,5
12705,2
12706,16
12707,19
12708,20
12709,4
12710,7
12711,0
12712,15
12713,19
12714,10
12715,1
12716,3
12717,25
12718,28
12719,4
12720,3
12721,23
12722,11
12723,12
12724,24
12725,6
12726,28
12727,26
12728,2
12729,2
12730,1
12731,28
12732,26
12733,26
12734,26
12735,17
12736,17
12737,2
12738,10
12739,0
12740,24
12741,21
12742,26
12743,6
12744,22
12745,24
12746,9
12747,3
12748,6
12749,6
12750,24
12751,15
12752,12
12753,6
12754,17
12755,5
12756,8
12757,3
12758,9
12759,0
12760,0
12761,3
12762,24
12763,9
12764,11
12765,20
12766,21
12767,1
12768,0
12769,14
12770,4
12771,29
12772,17
12773,7
12774,0
12775,17
12776,29
12777,8
12778,14
12779,26
12780,20
12781,7
12782,13
12783,0
12784,28
12785,14
12786,23
12787,14
12788,4
12789,7
12790,7
12791,7
12792,22
12793,9
12794,18
12795,21
12796,27
12797,14
12798,25
12799,10
12800,7
12801,24
12802,22
12803,20
12804,27
12805,21
12806,23
12807,9
12808,27
12809,17
12810,16
12811,16
12812,7
12813,29
12814,29
12815,21
12816,2
12817,9
12818,19
12819,5
12820,11
12821,17
12822,20
12823,22
12824,17
12825,22
12826,24
12827,7
12828,6
12829,25
12830,19
12831,26
12832,13
12833,18
12834,20
12835,27
12836,27
12837,23
12838,17
12839,25
12840,9
12841,1
12842,29
12843,29
12844,13
12845,7
12846,16
12847,23
12848,1
12849,0
12850,16
12851,11
12852,5
12853,19
12854,11
12855,18
12856,1
12857,9
12858,20
12859,7
12860,23
12861,4
12862,29
12863,18
12864,19
12865,11
12866,9
12867,25
12868,9
12869,7
12870,10
12871,25
12872,10
12873,8
12874,29
12875,21
12876,0
12877,25
12878,25
12879,6
12880,23
12881,16
12882,7
12883,20
12884,3
12885,12
12886,10
12887,10
12888,13
12889,21
12890,23
12891,29
12892,22
12893,20
12894,18
12895,23
12896,28
12897,0
12898,3
12899,22
12900,27
12901,5
12902,4
12903,1
12904,13
12905,20
12906,3
12907,26
12908,7
12909,17
12910,11
12911,7
12912,18
12913,12
12914,9
12915,0
12916,5
12917,22
12918,11
12919,0
12920,12
12921,2
12922,25
12923,24
12924,6
12925,23
12926,15
12927,28
12928,17
12929,13
12930,25
12931,8
12932,24
12933,18
12934,21
12935,7
12936,23
12937,0
12938,21
12939,25
12940,7
12941,13
12942,19
12943,24
12944,20
12945,0
12946,17
12947,10
12948,27
12949,20
12950,14
12951,23
12952,6
12953,16
12954,25
12955,17
12956,24
12957,15
12958,29
12959,29
12960,11
12961,19
12962,17
12963,20
12964,24
12965,17
12966,15
12967,10
12968,17
12969,25
12970,23
12971,12
12972,14
12973,7
12974,11
12975,0
12976,15
12977,27
12978,21
12979,19
12980,28
12981,17
12982,23
12983,12
12984,25
12985,23
12986,18
12987,26
12988,24
12989,17
12990,22
12991,29
12992,23
12993,12
12994,8
12995,0
12996,6
12997,0
12998,11
12999,23
13000,12
13001,10
13002,28
13003,27
13004,7
13005,9
13006,0
13007,4
13008,15
13009,2
13010,0
13011,19
13012,17
13013,19
13014,9
13015,10
13016,6
13017,26
13018,27
13019,9
13020,14
13021,25
13022,23
13023,7
13024,7
13025,4
13026,4
13027,23
13028,2
13029,24
13030,7
13031,20
13032,12
13033,2
13034,7
13035,12
13036,7
13037,8
13038,3
13039,1
13040,0
13041,15
13042,7
13043,4
13044,27
13045,19
13046,13
13047,27
13048,25
13049,27
13050,9
13051,13
13052,14
13053,28
13054,25
13055,6
13056,0
13057,4
13058,18
13059,7
13060,29
13061,19
13062,9
13063,12
13064,13
13065,19
13066,19
13067,10
13068,2
13069,15
13070,13
13071,7
13072,29
13073,13
13074,9
13075,21
13076,9
13077,13
13078,12
13079,13
13080,1
13081,0
13082,27
13083,20
13084,8
13085,9
13086,11
13087,23
13088,2
13089,17
13090,10
13091,7
13092,3
13093,23
13094,1
13095,7
13096,2
13097,20
13098,23
13099,25
13100,22
13101,23
13102,10
13103,11
13104,4
13105,7
13106,0
13107,9
13108,29
13109,10
13110,28
13111,0
13112,23
13113,0
13114,20
13115,17
13116,5
13117,26
13118,16
13119,12
13120,12
13121,19
13122,5
13123,7
13124,12
13125,13
13126,3
13127,2
13128,10
13129,0
13130,22
13131,7
13132,20
13133,4
13134,18
13135,1
13136,27
13137,11
13138,7
13139,14
13140,12
13141,7
13142,17
13143,6
13144,5
13145,18
13146,0
13147,10
13148,6
13149,9
13150,23
13151,14
13152,20
13153,9
13154,22
13155,5
13156,17
13157,21
13158,29
13159,17
13160,7
13161,25
13162,24
13163,21
13164,9
13165,23
13166,23
13167,6
13168,6
13169,23
13170,4
13171,26
13172,10
13173,20
13174,11
13175,9
13176,20
13177,7
13178,18
13179,9
13180,25
13181,29
13182,18
13183,21
13184,26
13185,24
13186,23
13187,20
13188,8
13189,25
13190,17
13191,15
13192,12
13193,7
13194,4
13195,9
13196,0
13197,24
13198,7
13199,19
13200,14
13201,9
13202,24
13203,22
13204,23
13205,24
13206,18
13207,16
13208,0
13209,18
13210,3
13211,17
13212,29
13213,7
13214,1
13215,15
13216,29
13217,11
13218,12
13219,27
13220,10
13221,17
13222,7
13223,0
13224,27
13225,5
13226,27
13227,2
13228,6
13229,23
13230,9
13231,9
13232,21
13233,1
13234,11
13235,20
13236,19
13237,13
13238,24
13239,5
13240,12
13241,4
13242,4
13243,7
13244,27
13245,0
13246,25
13247,18
13248,17
13249,14
13250,6
13251,9
13252,9
13253,14
13254,0
13255,13
13256,13
13257,13
13258,13
13259,27
13260,24
13261,25
13262,12
13263,29
13264,9
13265,13
13266,18
13267,4
13268,8
13269,10
13270,3
13271,27
13272,24
13273,19
13274,10
13275,12
13276,25
13277,15
13278,21
13279,26
13280,7
13281,9
13282,2
13283,9
13284,17
13285,13
13286,19
13287,9
13288,10
13289,17
13290,23
13291,18
13292,9
13293,7
13294,22
13295,13
13296,9
13297,12
13298,20
13299,17
13300,29
13301,10
13302,27
13303,0
13304,13
13305,6
13306,23
13307,17
13308,18
13309,22
13310,22
13311,14
13312,3
13313,12
13314,27
13315,26
13316,9
13317,18
13318,23
13319,9
13320,0
13321,0
13322,10
13323,13
13324,19
13325,7
13326,12
13327,18
13328,12
13329,17
13330,7
13331,22
13332,6
13333,9
13334,19
13335,7
13336,12
13337,23
13338,9
13339,5
13340,9
13341,5
13342,27
13343,13
13344,17
13345,14
13346,2
13347,11
13348,20
13349,7
13350,10
13351,17
13352,9
13353,17
13354,23
13355,1
13356,17
13357,4
13358,12
13359,17
13360,9
13361,7
13362,0
13363,9
13364,19
13365,0
13366,26
13367,5
13368,6
13369,4
13370,17
13371,6
13372,18
13373,9
13374,17
13375,14
13376,0
13377,17
13378,24
13379,25
13380,9
13381,9
13382,6
13383,13
13384,7
13385,24
13386,23
13387,13
13388,0
13389,13
13390,9
13391,23
13392,26
13393,20
13394,20
13395,18
13396,12
13397,9
13398,3
13399,0
13400,1
13401,18
13402,27
13403,19
13404,29
13405,13
13406,25
13407,15
13408,18
13409,16
13410,21
13411,6
13412,9
13413,12
13414,27
13415,19
13416,25
13417,12
13418,18
13419,14
13420,8
13421,26
13422,27
13423,12
13424,0
13425,21
13426,9
13427,4
13428,26
13429,1
13430,25
13431,20
13432,11
13433,12
13434,18
13435,12
13436,28
13437,9
13438,27
13439,21
13440,19
13441,13
13442,17
13443,7
13444,0
13445,10
13446,29
13447,27
13448,18
13449,18
13450,7
13451,15
13452,11
13453,18
13454,5
13455,20
13456,9
13457,18
13458,13
13459,20
13460,9
13461,23
13462,18
13463,23
13464,8
13465,1
13466,17
13467,7
13468,6
13469,14
13470,20
13471,22
13472,20
13473,9
13474,23
13475,11
13476,29
13477,16
13478,9
13479,13
13480,29
13481,14
13482,17
13483,4
13484,23
13485,0
13486,15
13487,17
13488,15
13489,4
13490,13
13491,0
13492,9
13493,23
13494,12
13495,3
13496,10
13497,17
13498,6
13499,23
13500,24
13501,3
13502,17
13503,5
13504,9
13505,24
13506,25
13507,7
13508,7
13509,6
13510,7
13511,9
13512,25
13513,4
13514,25
13515,25
13516,23
13517,4
13518,25
13519,11
13520,7
13521,27
13522,27
13523,1
13524,9
13525,3
13526,20
13527,11
13528,9
13529,3
13530,24
13531,28
13532,15
13533,1
13534,23
13535,1
13536,22
13537,4
13538,25
13539,4
13540,9
13541,24
13542,25
13543,22
13544,21
13545,23
13546,22
13547,0
13548,29
13549,25
13550,1
13551,29
13552,18
13553,20
13554,17
13555,18
13556,3
13557,12
13558,21
13559,22
13560,2
13561,12
13562,2
13563,11
13564,6
13565,9
13566,10
13567,25
13568,24
13569,0
13570,11
13571,27
13572,2
13573,25
13574,16
13575,21
13576,18
13577,9
13578,25
13579,14
13580,4
13581,23
13582,7
13583,14
13584,9
13585,16
13586,22
13587,29
13588,23
13589,20
13590,22
13591,21
13592,1
13593,6
13594,15
13595,1
13596,0
13597,9
13598,3
13599,16
13600,29
13601,5
13602,2
13603,21
13604,11
13605,18
13606,27
13607,0
13608,0
13609,7
13610,9
13611,12
13612,23
13613,18
13614,18
13615,9
13616,0
13617,20
13618,1
13619,26
13620,21
13621,24
13622,21
13623,18
13624,0
13625,14
13626,18
13627,13
13628,24
13629,4
13630,25
13631,0
13632,23
13633,24
13634,29
13635,4
13636,11
13637,16
13638,10
13639,18
13640,4
13641,21
13642,1
13643,28
13644,21
13645,1
13646,22
13647,12
13648,28
13649,23
13650,2
13651,11
13652,14
13653,21
13654,20
13655,23
13656,25
13657,11
13658,25
13659,22
13660,12
13661,6
13662,18
13663,23
13664,28
13665,23
13666,27
13667,0
13668,17
13669,24
13670,4
13671,29
13672,26
13673,2
13674,19
13675,4
13676,25
13677,13
13678,13
13679,27
13680,1
13681,14
13682,21
13683,5
13684,27
13685,13
13686,14
13687,18
13688,6
13689,28
13690,12
13691,8
13692,11
13693,12
13694,12
13695,7
13696,27
13697,6
13698,11
13699,26
13700,1
13701,29
13702,4
13703,1
13704,12
13705,7
13706,9
13707,8
13708,27
13709,17
13710,12
13711,11
13712,0
13713,14
13714,18
13715,0
13716,12
13717,1
13718,13
13719,25
13720,23
13721,6
13722,27
13723,21
13724,21
13725,27
13726,0
13727,4
13728,1
13729,26
13730,21
13731,10
13732,0
13733,19
13734,24
13735,9
13736,25
13737,9
13738,18
13739,20
13740,10
13741,6
13742,10
13743,25
13744,9
13745,1
13746,13
13747,13
13748,20
13749,7
13750,2
13751,27
13752,14
13753,2
13754,1
13755,2
13756,27
13757,9
13758,28
13759,8
13760,9
13761,27
13762,14
13763,17
13764,7
13765,23
13766,13
13767,17
13768,17
13769,20
13770,24
13771,6
13772,25
13773,22
13774,7
13775,23
13776,7
13777,8
13778,20
13779,19
13780,1
13781,9
13782,24
13783,28
13784,1
13785,15
13786,29
13787,10
13788,0
13789,0
13790,15
13791,5
13792,5
13793,11
13794,27
13795,13
13796,0
13797,9
13798,23
13799,10
13800,13
13801,6
13802,17
13803,1
13804,22
13805,17
13806,27
13807,29
13808,15
13809,8
13810,25
13811,14
13812,21
13813,5
13814,13
13815,19
13816,24
13817,27
13818,7
13819,25
13820,2
13821,12
13822,0
13823,3
13824,2
13825,20
13826,27
13827,0
13828,9
13829,21
13830,26
13831,23
13832,0
13833,19
13834,29
13835,20
13836,21
13837,15
13838,14
13839,24
13840,0
13841,23
13842,12
13843,20
13844,10
13845,18
13846,23
13847,3
13848,1
13849,17
13850,23
13851,23
13852,18
13853,25
13854,27
13855,7
13856,22
13857,9
13858,1
13859,2
13860,0
13861,18
13862,16
13863,29
13864,13
13865,0
13866,4
13867,17
13868,11
13869,17
13870,2
13871,26
13872,17
13873,12
13874,17
13875,0
13876,17
13877,21
13878,14
13879,20
13880,22
13881,9
13882,23
13883,10
13884,24
13885,11
13886,6
13887,1
13888,19
13889,9
13890,9
13891,26
13892,27
13893,7
13894,10
13895,14
13896,15
13897,28
13898,19
13899,25
13900,9
13901,7
13902,25
13903,23
13904,23
13905,27
13906,10
13907,24
13908,13
13909,18
13910,9
13911,23
13912,17
13913,23
13914,5
13915,7
13916,12
13917,1
13918,27
13919,26
13920,15
13921,29
13922,23
13923,11
13924,13
13925,4
13926,9
13927,16
13928,24
13929,23
13930,27
13931,12
13932,19
13933,15
13934,24
13935,23
13936,0
13937,20
13938,12
13939,24
13940,23
13941,10
13942,24
13943,27
13944,7
13945,0
13946,20
13947,22
13948,8
13949,4
13950,21
13951,20
13952,20
13953,20
13954,23
13955,14
13956,0
13957,1
13958,22
13959,18
13960,0
13961,11
13962,7
13963,23
13964,0
13965,0
13966,0
13967,23
13968,24
13969,6
13970,9
13971,7
13972,0
13973,25
13974,0
13975,20
13976,18
13977,18
13978,17
13979,7
13980,28
13981,3
13982,22
13983,10
13984,10
13985,20
13986,0
13987,12
13988,1
13989,22
13990,12
13991,22
13992,9
13993,20
13994,20
13995,7
13996,0
13997,1
13998,26
13999,22
14000,22
14001,23
14002,27
14003,26
14004,9
14005,15
14006,25
14007,9
14008,25
14009,1
14010,13
14011,19
14012,17
14013,27
14014,28
14015,23
14016,3
14017,8
14018,21
14019,2
14020,17
14021,29
14022,4
14023,13
14024,11
14025,6
14026,20
14027,12
14028,18
14029,27
14030,25
14031,1
14032,26
14033,25
14034,19
14035,25
14036,7
14037,24
14038,10
14039,18
14040,2
14041,24
14042,25
14043,4
14044,8
14045,8
14046,7
14047,13
14048,13
14049,17
14050,21
14051,22
14052,26
14053,7
14054,0
14055,15
14056,27
14057,7
14058,24
14059,12
14060,1
14061,0
14062,6
14063,6
14064,19
14065,23
14066,27
14067,10
14068,22
14069,11
14070,18
14071,1
14072,1
14073,21
14074,19
14075,25
14076,24
14077,28
14078,14
14079,19
14080,2
14081,18
14082,23
14083,11
14084,9
14085,11
14086,7
14087,14
14088,20
14089,22
14090,6
14091,9
14092,0
14093,25
14094,0
14095,22
14096,10
14097,10
14098,26
14099,11
14100,2
14101,19
14102,4
14103,10
14104,12
14105,22
14106,9
14107,23
14108,29
14109,27
14110,24
14111,21
14112,18
14113,18
14114,24
14115,24
14116,19
14117,23
14118,2
14119,12
14120,7
14121,18
14122,1
14123,0
14124,10
14125,25
14126,0
14127,12
14128,8
14129,25
14130,18
14131,23
14132,6
14133,1
14134,13
14135,27
14136,7
14137,19
14138,19
14139,27
14140,2
14141,26
14142,15
14143,15
14144,19
14145,20
14146,18
14147,0
14148,3
14149,12
14150,3
14151,25
14152,8
14153,11
14154,15
14155,2
14156,13
14157,3
14158,23
14159,11
14160,12
14161,29
14162,0
14163,0
14164,14
14165,7
14166,25
14167,25
14168,26
14169,3
14170,17
14171,13
14172,27
14173,17
14174,8
14175,23
14176,27
14177,21
14178,29
14179,28
14180,23
14181,1
14182,23
14183,18
14184,17
14185,1
14186,21
14187,27
14188,25
14189,10
14190,23
14191,20
14192,23
14193,13
14194,0
14195,18
14196,27
14197,10
14198,12
14199,10
14200,7
14201,3
14202,18
14203,0
14204,9
14205,4
14206,12
14207,9
14208,15
14209,6
14210,11
14211,19
14212,29
14213,6
14214,18
14215,18
14216,27
14217,7
14218,19
14219,26
14220,0
14221,10
14222,0
14223,17
14224,2
14225,9
14226,16
14227,20
14228,14
14229,0
14230,13
14231,25
14232,0
14233,27
14234,0
14235,20
14236,6
14237,1
14238,2
14239,1
14240,1
14241,29
14242,27
14243,13
14244,22
14245,26
14246,13
14247,4
14248,25
14249,10
14250,0
14251,7
14252,7
14253,12
14254,27
14255,20
14256,20
14257,11
14258,9
14259,7
14260,0
14261,17
14262,0
14263,7
14264,4
14265,18
14266,11
14267,25
14268,25
14269,21
14270,0
14271,27
14272,0
14273,17
14274,20
14275,15
14276,17
14277,19
14278,22
14279,29
14280,23
14281,9
14282,12
14283,11
14284,19
14285,3
14286,24
14287,10
14288,22
14289,9
14290,21
14291,21
14292,21
14293,4
14294,23
14295,25
14296,1
14297,23
14298,29
14299,19
14300,18
14301,27
14302,21
14303,22
14304,29
14305,23
14306,27
14307,23
14308,3
14309,21
14310,6
14311,28
14312,6
14313,20
14314,18
14315,0
14316,8
14317,4
14318,22
14319,27
14320,24
14321,7
14322,10
14323,9
14324,1
14325,22
14326,7
14327,9
14328,8
14329,29
14330,21
14331,10
14332,12
14333,23
14334,13
14335,24
14336,20
14337,7
14338,0
14339,28
14340,1
14341,4
14342,27
14343,0
14344,6
14345,27
14346,0
14347,5
14348,25
14349,24
14350,27
14351,25
14352,1
14353,25
14354,15
14355,17
14356,9
14357,7
14358,18
14359,17
14360,29
14361,18
14362,27
14363,0
14364,21
14365,23
14366,0
14367,10
14368,13
14369,4
14370,17
14371,15
14372,7
14373,9
14374,15
14375,21
14376,15
14377,7
14378,23
14379,16
14380,11
14381,1
14382,9
14383,18
14384,19
14385,22
14386,7
14387,7
14388,16
14389,25
14390,7
14391,7
14392,21
14393,23
14394,27
14395,4
14396,23
14397,12
14398,15
14399,7
14400,27
14401,4
14402,5
14403,19
14404,21
14405,11
14406,11
14407,13
14408,7
14409,0
14410,20
14411,20
14412,14
14413,18
14414,26
14415,0
14416,8
14417,14
14418,11
14419,12
14420,23
14421,20
14422,29
14423,5
14424,2
14425,1
14426,6
14427,22
14428,0
14429,0
14430,7
14431,17
14432,4
14433,4
14434,2
14435,17
14436,7
14437,22
14438,10
14439,22
14440,9
14441,1
14442,22
14443,23
14444,13
14445,2
14446,8
14447,3
14448,22
14449,17
14450,7
14451,15
14452,27
14453,5
14454,4
14455,11
14456,15
14457,24
14458,24
14459,22
14460,1
14461,1
14462,17
14463,3
14464,12
14465,13
14466,20
14467,22
14468,20
14469,17
14470,23
14471,18
14472,9
14473,21
14474,17
14475,9
14476,20
14477,5
14478,20
14479,6
14480,2
14481,12
14482,17
14483,20
14484,24
14485,13
14486,20
14487,4
14488,3
14489,28
14490,7
14491,13
14492,27
14493,17
14494,17
14495,20
14496,13
14497,11
14498,18
14499,14
14500,25
14501,7
14502,20
14503,11
14504,10
14505,18
14506,27
14507,12
14508,17
14509,14
14510,0
14511,9
14512,1
14513,3
14514,11
14515,28
14516,27
14517,23
14518,17
14519,20
14520,13
14521,23
14522,13
14523,26
14524,9
14525,0
14526,12
14527,27
14528,18
14529,18
14530,1
14531,11
14532,21
14533,23
14534,3
14535,4
14536,26
14537,28
14538,24
14539,7
14540,9
14541,13
14542,9
14543,8
14544,15
14545,4
14546,6
14547,25
14548,2
14549,25
14550,12
14551,11
14552,21
14553,27
14554,13
14555,13
14556,16
14557,17
14558,18
14559,3
14560,28
14561,19
14562,13
14563,7
14564,18
14565,17
14566,18
14567,29
14568,28
14569,13
14570,23
14571,0
14572,17
14573,8
14574,22
14575,10
14576,11
14577,22
14578,11
14579,15
14580,17
14581,0
14582,14
14583,25
14584,7
14585,25
14586,7
14587,6
14588,25
14589,15
14590,17
14591,7
14592,13
14593,19
14594,12
14595,15
14596,18
14597,10
14598,20
14599,28
14600,20
14601,0
14602,15
14603,15
14604,12
14605,22
14606,29
14607,27
14608,12
14609,9
14610,0
14611,29
14612,9
14613,17
14614,9
14615,27
14616,9
14617,5
14618,23
14619,1
14620,25
14621,1
14622,23
14623,19
14624,21
14625,5
14626,7
14627,6
14628,11
14629,23
14630,16
14631,16
14632,8
14633,18
14634,0
14635,1
14636,3
14637,11
14638,27
14639,4
14640,23
14641,26
14642,25
14643,10
14644,17
14645,9
14646,18
14647,29
14648,15
14649,29
14650,21
14651,25
14652,21
14653,27
14654,7
14655,7
14656,20
14657,21
14658,25
14659,15
14660,3
14661,20
14662,7
14663,25
14664,23
14665,2
14666,27
14667,24
14668,9
14669,6
14670,29
14671,24
14672,15
14673,27
14674,29
14675,9
14676,1
14677,18
14678,3
14679,9
14680,23
14681,1
14682,27
14683,25
14684,4
14685,1
14686,6
14687,17
14688,1
14689,9
14690,10
14691,21
14692,20
14693,22
14694,17
14695,1
14696,22
14697,1
14698,8
14699,24
14700,29
14701,7
14702,7
14703,1
14704,21
14705,11
14706,10
14707,23
14708,20
14709,9
14710,28
14711,6
14712,8
