,0
11888,2
11889,1
11890,14
11891,10
11892,9
11893,7
11894,4
11895,18
11896,14
11897,7
11898,3
11899,9
11900,5
11901,1
11902,5
11903,6
11904,13
11905,17
11906,12
11907,19
11908,8
11909,14
11910,9
11911,5
11912,15
11913,1
11914,18
11915,7
11916,13
11917,10
11918,2
11919,16
11920,5
11921,10
11922,16
11923,16
11924,3
11925,3
11926,7
11927,6
11928,17
11929,5
11930,11
11931,17
11932,5
11933,15
11934,6
11935,14
11936,18
11937,14
11938,16
11939,13
11940,2
11941,1
11942,19
11943,15
11944,14
11945,4
11946,5
11947,12
11948,18
11949,9
11950,2
11951,18
11952,10
11953,5
11954,16
11955,9
11956,19
11957,7
11958,8
11959,1
11960,17
11961,5
11962,1
11963,4
11964,13
11965,19
11966,18
11967,10
11968,10
11969,0
11970,0
11971,14
11972,3
11973,19
11974,7
11975,7
11976,10
11977,2
11978,2
11979,19
11980,5
11981,10
11982,1
11983,5
11984,1
11985,11
11986,5
11987,1
11988,15
11989,6
11990,3
11991,19
11992,17
11993,4
11994,3
11995,9
11996,3
11997,16
11998,19
11999,6
12000,16
12001,10
12002,19
12003,3
12004,1
12005,16
12006,16
12007,13
12008,19
12009,14
12010,10
12011,13
12012,17
12013,9
12014,17
12015,6
12016,15
12017,1
12018,7
12019,6
12020,18
12021,13
12022,16
12023,3
12024,16
12025,16
12026,4
12027,6
12028,3
12029,15
12030,12
12031,1
12032,14
12033,13
12034,6
12035,2
12036,16
12037,15
12038,14
12039,2
12040,6
12041,12
12042,1
12043,17
12044,13
12045,14
12046,13
12047,5
12048,17
12049,16
12050,13
12051,15
12052,17
12053,2
12054,13
12055,16
12056,12
12057,13
12058,16
12059,11
12060,16
12061,12
12062,18
12063,13
12064,14
12065,16
12066,6
12067,17
12068,6
12069,17
12070,8
12071,17
12072,17
12073,15
12074,17
12075,4
12076,0
12077,19
12078,5
12079,17
12080,12
12081,11
12082,3
12083,17
12084,0
12085,13
12086,18
12087,0
12088,9
12089,18
12090,19
12091,1
12092,12
12093,13
12094,2
12095,5
12096,13
12097,9
12098,13
12099,2
12100,16
12101,15
12102,13
12103,4
12104,13
12105,12
12106,13
12107,19
12108,10
12109,10
12110,14
12111,1
12112,19
12113,4
12114,2
12115,15
12116,3
12117,2
12118,10
12119,19
12120,1
12121,9
12122,14
12123,1
12124,19
12125,8
12126,5
12127,5
12128,1
12129,4
12130,0
12131,9
12132,14
12133,6
12134,14
12135,10
12136,19
12137,14
12138,17
12139,9
12140,1
12141,13
12142,6
12143,16
12144,14
12145,6
12146,13
12147,6
12148,14
12149,14
12150,7
12151,10
12152,16
12153,3
12154,4
12155,5
12156,10
12157,6
12158,13
12159,13
12160,14
12161,10
12162,19
12163,19
12164,8
12165,4
12166,14
12167,17
12168,19
12169,3
12170,3
12171,17
12172,12
12173,13
12174,18
12175,17
12176,6
12177,7
12178,15
12179,5
12180,14
12181,10
12182,9
12183,10
12184,15
12185,13
12186,15
12187,10
12188,18
12189,17
12190,17
12191,13
12192,17
12193,13
12194,2
12195,10
12196,14
12197,15
12198,0
12199,10
12200,6
12201,14
12202,0
12203,1
12204,16
12205,16
12206,15
12207,1
12208,18
12209,0
12210,17
12211,12
12212,11
12213,3
12214,2
12215,17
12216,4
12217,1
12218,15
12219,1
12220,15
12221,6
12222,15
12223,4
12224,6
12225,6
12226,7
12227,7
12228,10
12229,8
12230,11
12231,11
12232,5
12233,1
12234,5
12235,2
12236,6
12237,9
12238,14
12239,10
12240,2
12241,6
12242,13
12243,0
12244,0
12245,6
12246,0
12247,1
12248,16
12249,6
12250,1
12251,4
12252,18
12253,16
12254,0
12255,13
12256,15
12257,14
12258,5
12259,12
12260,15
12261,19
12262,17
12263,5
12264,1
12265,15
12266,13
12267,19
12268,3
12269,10
12270,1
12271,10
12272,14
12273,13
12274,15
12275,18
12276,13
12277,2
12278,0
12279,3
12280,11
12281,17
12282,13
12283,2
12284,15
12285,7
12286,14
12287,14
12288,1
12289,7
12290,16
12291,2
12292,7
12293,7
12294,12
12295,13
12296,8
12297,7
12298,1
12299,7
12300,7
12301,9
12302,14
12303,18
12304,10
12305,6
12306,10
12307,2
12308,9
12309,16
12310,6
12311,15
12312,7
12313,7
12314,13
12315,19
12316,10
12317,15
12318,3
12319,0
12320,10
12321,14
12322,8
12323,19
12324,12
12325,3
12326,8
12327,2
12328,11
12329,4
12330,10
12331,19
12332,4
12333,4
12334,6
12335,12
12336,7
12337,19
12338,15
12339,0
12340,7
12341,6
12342,9
12343,15
12344,7
12345,13
12346,5
12347,1
12348,12
12349,14
12350,10
12351,2
12352,3
12353,4
12354,13
12355,4
12356,3
12357,18
12358,17
12359,2
12360,10
12361,2
12362,14
12363,7
12364,10
12365,7
12366,19
12367,19
12368,18
12369,6
12370,7
12371,1
12372,5
12373,10
12374,1
12375,4
12376,10
12377,18
12378,15
12379,12
12380,7
12381,3
12382,14
12383,3
12384,4
12385,2
12386,5
12387,2
12388,6
12389,6
12390,16
12391,0
12392,19
12393,17
12394,10
12395,4
12396,14
12397,13
12398,6
12399,2
12400,9
12401,6
12402,18
12403,10
12404,3
12405,10
12406,15
12407,10
12408,4
12409,15
12410,14
12411,13
12412,4
12413,13
12414,9
12415,4
12416,0
12417,16
12418,10
12419,9
12420,11
12421,7
12422,6
12423,18
12424,15
12425,1
12426,14
12427,18
12428,16
12429,1
12430,2
12431,19
12432,7
12433,15
12434,2
12435,6
12436,13
12437,16
12438,12
12439,14
12440,10
12441,14
12442,14
12443,6
12444,8
12445,2
12446,3
12447,15
12448,2
12449,2
12450,13
12451,1
12452,3
12453,13
12454,5
12455,12
12456,5
12457,5
12458,7
12459,8
12460,0
12461,16
12462,5
12463,9
12464,15
12465,10
12466,6
12467,0
12468,4
12469,18
12470,18
12471,3
12472,15
12473,17
12474,1
12475,16
12476,19
12477,2
12478,18
12479,16
12480,11
12481,9
12482,19
12483,15
12484,4
12485,13
12486,14
12487,3
12488,3
12489,4
12490,11
12491,14
12492,8
12493,3
12494,0
12495,12
12496,0
12497,13
12498,14
12499,0
12500,13
12501,11
12502,14
12503,2
12504,19
12505,13
12506,6
12507,7
12508,4
12509,2
12510,9
12511,16
12512,12
12513,19
12514,6
12515,10
12516,10
12517,13
12518,0
12519,15
12520,6
12521,19
12522,4
12523,18
12524,14
12525,11
12526,7
12527,19
12528,14
12529,1
12530,8
12531,4
12532,2
12533,1
12534,16
12535,0
12536,14
12537,15
12538,19
12539,19
12540,14
12541,15
12542,15
12543,13
12544,3
12545,4
12546,13
12547,13
12548,18
12549,16
12550,19
12551,3
12552,14
12553,10
12554,10
12555,17
12556,16
12557,18
12558,1
12559,6
12560,1
12561,12
12562,2
12563,18
12564,1
12565,1
12566,7
12567,13
12568,8
12569,10
12570,0
12571,13
12572,10
12573,5
12574,2
12575,15
12576,3
12577,2
12578,2
12579,6
12580,7
12581,11
12582,13
12583,18
12584,18
12585,2
12586,5
12587,0
12588,6
12589,3
12590,15
12591,13
12592,13
12593,2
12594,1
12595,11
12596,19
12597,6
12598,13
12599,18
12600,16
12601,19
12602,15
12603,7
12604,16
12605,10
12606,3
12607,4
12608,8
12609,16
12610,12
12611,15
12612,10
12613,10
12614,4
12615,15
12616,17
12617,15
12618,2
12619,19
12620,6
12621,5
12622,6
12623,1
12624,5
12625,11
12626,5
12627,18
12628,4
12629,12
12630,4
12631,11
12632,5
12633,1
12634,6
12635,1
12636,1
12637,15
12638,10
12639,9
12640,11
12641,19
12642,0
12643,4
12644,16
12645,6
12646,8
12647,7
12648,7
12649,7
12650,19
12651,16
12652,12
12653,1
12654,3
12655,9
12656,19
12657,10
12658,3
12659,10
12660,1
12661,1
12662,14
12663,14
12664,4
12665,7
12666,19
12667,10
12668,4
12669,8
12670,14
12671,10
12672,10
12673,5
12674,15
12675,9
12676,6
12677,2
12678,14
12679,2
12680,2
12681,6
12682,7
12683,14
12684,7
12685,0
12686,18
12687,6
12688,10
12689,13
12690,15
12691,8
12692,6
12693,6
12694,15
12695,0
12696,7
12697,13
12698,15
12699,12
12700,7
12701,6
12702,14
12703,8
12704,0
12705,16
12706,6
12707,4
12708,7
12709,12
12710,13
12711,10
12712,15
12713,4
12714,15
12715,2
12716,19
12717,3
12718,6
12719,12
12720,17
12721,17
12722,13
12723,9
12724,6
12725,16
12726,6
12727,16
12728,2
12729,16
12730,2
12731,6
12732,4
12733,16
12734,16
12735,11
12736,1
12737,16
12738,10
12739,10
12740,6
12741,8
12742,16
12743,5
12744,18
12745,6
12746,0
12747,19
12748,2
12749,5
12750,14
12751,15
12752,7
12753,5
12754,17
12755,11
12756,15
12757,17
12758,0
12759,10
12760,10
12761,17
12762,6
12763,0
12764,13
12765,7
12766,8
12767,2
12768,10
12769,3
12770,12
12771,10
12772,19
12773,14
12774,10
12775,19
12776,5
12777,10
12778,14
12779,16
12780,17
12781,14
12782,0
12783,10
12784,6
12785,13
12786,17
12787,13
12788,12
12789,14
12790,2
12791,14
12792,18
12793,0
12794,13
12795,8
12796,3
12797,13
12798,2
12799,15
12800,14
12801,6
12802,19
12803,7
12804,10
12805,8
12806,1
12807,0
12808,5
12809,19
12810,6
12811,6
12812,14
12813,5
12814,5
12815,8
12816,3
12817,0
12818,3
12819,11
12820,3
12821,17
12822,7
12823,18
12824,19
12825,19
12826,14
12827,14
12828,5
12829,2
12830,5
12831,16
12832,1
12833,13
12834,7
12835,10
12836,3
12837,1
12838,19
12839,3
12840,0
12841,2
12842,5
12843,5
12844,7
12845,14
12846,16
12847,1
12848,2
12849,10
12850,16
12851,13
12852,11
12853,4
12854,13
12855,8
12856,2
12857,0
12858,7
12859,14
12860,1
12861,12
12862,10
12863,13
12864,3
12865,13
12866,0
12867,2
12868,0
12869,14
12870,5
12871,13
12872,15
12873,15
12874,5
12875,8
12876,10
12877,3
12878,15
12879,3
12880,1
12881,16
12882,14
12883,17
12884,19
12885,9
12886,15
12887,10
12888,0
12889,8
12890,1
12891,5
12892,18
12893,7
12894,13
12895,1
12896,6
12897,10
12898,17
12899,18
12900,10
12901,11
12902,12
12903,2
12904,1
12905,7
12906,17
12907,16
12908,14
12909,1
12910,13
12911,14
12912,13
12913,9
12914,0
12915,10
12916,11
12917,18
12918,5
12919,10
12920,9
12921,3
12922,13
12923,6
12924,3
12925,1
12926,15
12927,6
12928,19
12929,7
12930,2
12931,15
12932,6
12933,13
12934,8
12935,14
12936,1
12937,10
12938,8
12939,13
12940,2
12941,9
12942,4
12943,6
12944,17
12945,10
12946,19
12947,15
12948,3
12949,7
12950,14
12951,1
12952,16
12953,6
12954,13
12955,19
12956,6
12957,15
12958,5
12959,10
12960,2
12961,4
12962,19
12963,7
12964,14
12965,19
12966,10
12967,15
12968,19
12969,13
12970,1
12971,9
12972,13
12973,14
12974,2
12975,10
12976,15
12977,10
12978,8
12979,4
12980,6
12981,19
12982,1
12983,9
12984,13
12985,1
12986,8
12987,4
12988,14
12989,19
12990,19
12991,8
12992,1
12993,9
12994,15
12995,10
12996,3
12997,8
12998,2
12999,1
13000,9
13001,5
13002,6
13003,10
13004,13
13005,9
13006,10
13007,12
13008,15
13009,16
13010,10
13011,4
13012,17
13013,4
13014,7
13015,15
13016,2
13017,4
13018,3
13019,0
13020,13
13021,13
13022,19
13023,14
13024,14
13025,12
13026,12
13027,1
13028,16
13029,6
13030,14
13031,17
13032,9
13033,3
13034,14
13035,9
13036,14
13037,15
13038,19
13039,2
13040,10
13041,15
13042,14
13043,6
13044,5
13045,4
13046,7
13047,3
13048,3
13049,10
13050,0
13051,7
13052,10
13053,6
13054,2
13055,3
13056,10
13057,12
13058,13
13059,12
13060,5
13061,4
13062,0
13063,9
13064,1
13065,4
13066,4
13067,5
13068,3
13069,15
13070,1
13071,14
13072,5
13073,9
13074,0
13075,8
13076,0
13077,9
13078,9
13079,9
13080,2
13081,10
13082,10
13083,7
13084,15
13085,0
13086,13
13087,1
13088,3
13089,19
13090,15
13091,13
13092,17
13093,1
13094,16
13095,12
13096,16
13097,7
13098,1
13099,2
13100,19
13101,1
13102,15
13103,13
13104,12
13105,14
13106,10
13107,0
13108,5
13109,15
13110,6
13111,10
13112,1
13113,10
13114,17
13115,17
13116,11
13117,4
13118,6
13119,9
13120,9
13121,4
13122,11
13123,14
13124,9
13125,9
13126,19
13127,3
13128,15
13129,10
13130,19
13131,14
13132,7
13133,12
13134,8
13135,2
13136,10
13137,13
13138,14
13139,13
13140,9
13141,13
13142,19
13143,3
13144,11
13145,13
13146,10
13147,15
13148,16
13149,1
13150,1
13151,14
13152,1
13153,0
13154,18
13155,11
13156,1
13157,8
13158,10
13159,1
13160,13
13161,13
13162,6
13163,8
13164,0
13165,1
13166,1
13167,5
13168,2
13169,1
13170,12
13171,16
13172,15
13173,7
13174,2
13175,1
13176,17
13177,14
13178,13
13179,0
13180,13
13181,5
13182,13
13183,8
13184,16
13185,6
13186,1
13187,7
13188,4
13189,14
13190,19
13191,15
13192,9
13193,14
13194,12
13195,7
13196,10
13197,6
13198,14
13199,4
13200,13
13201,0
13202,14
13203,18
13204,1
13205,6
13206,13
13207,16
13208,10
13209,13
13210,17
13211,17
13212,5
13213,14
13214,2
13215,15
13216,5
13217,2
13218,9
13219,3
13220,15
13221,11
13222,13
13223,8
13224,3
13225,11
13226,10
13227,16
13228,5
13229,1
13230,0
13231,0
13232,8
13233,6
13234,13
13235,7
13236,4
13237,0
13238,14
13239,11
13240,9
13241,12
13242,12
13243,14
13244,3
13245,10
13246,2
13247,8
13248,17
13249,14
13250,4
13251,0
13252,0
13253,13
13254,10
13255,1
13256,7
13257,7
13258,1
13259,10
13260,6
13261,13
13262,9
13263,5
13264,0
13265,1
13266,13
13267,12
13268,15
13269,15
13270,19
13271,10
13272,6
13273,4
13274,15
13275,9
13276,3
13277,15
13278,8
13279,16
13280,14
13281,0
13282,3
13283,0
13284,19
13285,9
13286,4
13287,0
13288,15
13289,19
13290,1
13291,13
13292,0
13293,14
13294,18
13295,1
13296,0
13297,9
13298,7
13299,19
13300,5
13301,15
13302,3
13303,10
13304,7
13305,5
13306,1
13307,17
13308,13
13309,18
13310,18
13311,13
13312,17
13313,9
13314,3
13315,4
13316,0
13317,8
13318,1
13319,0
13320,10
13321,10
13322,15
13323,1
13324,4
13325,14
13326,9
13327,13
13328,9
13329,19
13330,14
13331,19
13332,3
13333,0
13334,4
13335,13
13336,7
13337,17
13338,0
13339,11
13340,0
13341,11
13342,3
13343,1
13344,19
13345,13
13346,16
13347,13
13348,17
13349,14
13350,15
13351,19
13352,0
13353,11
13354,1
13355,2
13356,19
13357,12
13358,9
13359,19
13360,0
13361,14
13362,10
13363,0
13364,4
13365,10
13366,16
13367,11
13368,3
13369,12
13370,1
13371,16
13372,13
13373,0
13374,19
13375,14
13376,10
13377,17
13378,14
13379,2
13380,0
13381,0
13382,5
13383,9
13384,14
13385,6
13386,1
13387,1
13388,10
13389,9
13390,0
13391,1
13392,16
13393,7
13394,17
13395,13
13396,9
13397,0
13398,17
13399,10
13400,2
13401,8
13402,5
13403,4
13404,5
13405,1
13406,13
13407,15
13408,13
13409,6
13410,8
13411,16
13412,0
13413,9
13414,3
13415,4
13416,13
13417,9
13418,13
13419,14
13420,15
13421,16
13422,3
13423,9
13424,10
13425,8
13426,0
13427,12
13428,16
13429,16
13430,2
13431,7
13432,2
13433,9
13434,13
13435,9
13436,6
13437,0
13438,3
13439,8
13440,4
13441,9
13442,1
13443,14
13444,10
13445,15
13446,5
13447,3
13448,13
13449,13
13450,14
13451,15
13452,13
13453,13
13454,11
13455,7
13456,0
13457,8
13458,9
13459,17
13460,0
13461,1
13462,13
13463,1
13464,15
13465,2
13466,19
13467,14
13468,3
13469,13
13470,17
13471,18
13472,7
13473,0
13474,1
13475,2
13476,10
13477,6
13478,0
13479,1
13480,5
13481,14
13482,19
13483,6
13484,1
13485,10
13486,15
13487,17
13488,15
13489,6
13490,1
13491,10
13492,0
13493,1
13494,9
13495,17
13496,15
13497,19
13498,3
13499,1
13500,14
13501,17
13502,19
13503,11
13504,0
13505,14
13506,13
13507,14
13508,14
13509,16
13510,14
13511,0
13512,3
13513,12
13514,13
13515,3
13516,1
13517,12
13518,13
13519,13
13520,14
13521,5
13522,10
13523,2
13524,0
13525,17
13526,17
13527,2
13528,0
13529,17
13530,6
13531,6
13532,15
13533,2
13534,1
13535,2
13536,18
13537,12
13538,2
13539,11
13540,0
13541,14
13542,13
13543,18
13544,8
13545,1
13546,18
13547,10
13548,5
13549,2
13550,2
13551,5
13552,13
13553,1
13554,19
13555,13
13556,19
13557,9
13558,8
13559,19
13560,2
13561,9
13562,16
13563,13
13564,16
13565,0
13566,15
13567,3
13568,14
13569,10
13570,2
13571,5
13572,14
13573,13
13574,6
13575,8
13576,13
13577,0
13578,14
13579,13
13580,12
13581,1
13582,13
13583,3
13584,1
13585,16
13586,18
13587,5
13588,17
13589,7
13590,18
13591,8
13592,2
13593,5
13594,15
13595,2
13596,10
13597,0
13598,17
13599,6
13600,10
13601,11
13602,3
13603,8
13604,13
13605,13
13606,3
13607,10
13608,10
13609,14
13610,0
13611,9
13612,1
13613,8
13614,13
13615,0
13616,10
13617,7
13618,14
13619,4
13620,8
13621,14
13622,8
13623,13
13624,10
13625,13
13626,13
13627,7
13628,6
13629,12
13630,3
13631,10
13632,1
13633,6
13634,5
13635,12
13636,13
13637,16
13638,15
13639,8
13640,12
13641,8
13642,2
13643,6
13644,8
13645,2
13646,18
13647,9
13648,6
13649,1
13650,3
13651,5
13652,13
13653,8
13654,7
13655,1
13656,3
13657,2
13658,13
13659,18
13660,9
13661,5
13662,13
13663,1
13664,6
13665,1
13666,3
13667,10
13668,19
13669,6
13670,14
13671,5
13672,4
13673,14
13674,4
13675,14
13676,13
13677,0
13678,7
13679,3
13680,14
13681,13
13682,8
13683,11
13684,5
13685,9
13686,13
13687,13
13688,16
13689,6
13690,9
13691,15
13692,2
13693,9
13694,9
13695,14
13696,3
13697,3
13698,2
13699,4
13700,2
13701,5
13702,12
13703,2
13704,9
13705,14
13706,0
13707,3
13708,3
13709,19
13710,9
13711,13
13712,10
13713,3
13714,13
13715,10
13716,9
13717,6
13718,1
13719,3
13720,1
13721,3
13722,5
13723,8
13724,8
13725,15
13726,8
13727,12
13728,14
13729,4
13730,8
13731,15
13732,10
13733,4
13734,14
13735,0
13736,12
13737,0
13738,13
13739,7
13740,15
13741,16
13742,15
13743,14
13744,0
13745,2
13746,1
13747,1
13748,7
13749,14
13750,16
13751,5
13752,13
13753,3
13754,2
13755,14
13756,3
13757,0
13758,6
13759,15
13760,0
13761,15
13762,13
13763,17
13764,14
13765,1
13766,1
13767,19
13768,19
13769,7
13770,14
13771,16
13772,13
13773,18
13774,14
13775,1
13776,13
13777,15
13778,7
13779,4
13780,2
13781,0
13782,14
13783,6
13784,2
13785,4
13786,5
13787,15
13788,10
13789,10
13790,10
13791,11
13792,11
13793,13
13794,3
13795,9
13796,10
13797,0
13798,1
13799,15
13800,1
13801,5
13802,11
13803,2
13804,19
13805,1
13806,13
13807,5
13808,10
13809,15
13810,13
13811,13
13812,8
13813,12
13814,9
13815,4
13816,6
13817,5
13818,14
13819,2
13820,3
13821,9
13822,10
13823,19
13824,16
13825,7
13826,3
13827,10
13828,0
13829,8
13830,16
13831,1
13832,10
13833,4
13834,5
13835,7
13836,8
13837,15
13838,13
13839,14
13840,10
13841,1
13842,9
13843,7
13844,15
13845,13
13846,1
13847,17
13848,2
13849,19
13850,17
13851,1
13852,13
13853,2
13854,3
13855,14
13856,18
13857,0
13858,2
13859,3
13860,10
13861,13
13862,16
13863,5
13864,0
13865,10
13866,12
13867,19
13868,13
13869,19
13870,2
13871,4
13872,17
13873,9
13874,17
13875,10
13876,19
13877,8
13878,13
13879,7
13880,18
13881,0
13882,19
13883,10
13884,6
13885,5
13886,3
13887,12
13888,4
13889,0
13890,0
13891,16
13892,3
13893,14
13894,10
13895,14
13896,15
13897,6
13898,4
13899,13
13900,0
13901,14
13902,13
13903,1
13904,19
13905,3
13906,15
13907,6
13908,1
13909,13
13910,0
13911,19
13912,17
13913,1
13914,11
13915,14
13916,9
13917,2
13918,3
13919,4
13920,15
13921,8
13922,1
13923,13
13924,7
13925,12
13926,0
13927,2
13928,14
13929,1
13930,3
13931,9
13932,4
13933,15
13934,6
13935,19
13936,10
13937,17
13938,9
13939,14
13940,1
13941,15
13942,14
13943,10
13944,13
13945,10
13946,7
13947,18
13948,15
13949,12
13950,8
13951,0
13952,7
13953,7
13954,1
13955,12
13956,10
13957,14
13958,18
13959,13
13960,10
13961,13
13962,14
13963,1
13964,10
13965,8
13966,10
13967,1
13968,6
13969,2
13970,0
13971,14
13972,10
13973,13
13974,10
13975,7
13976,13
13977,13
13978,1
13979,2
13980,6
13981,19
13982,18
13983,15
13984,10
13985,17
13986,10
13987,9
13988,2
13989,18
13990,7
13991,18
13992,1
13993,7
13994,1
13995,14
13996,10
13997,2
13998,16
13999,18
14000,18
14001,19
14002,10
14003,4
14004,0
14005,15
14006,5
14007,0
14008,3
14009,2
14010,1
14011,4
14012,17
14013,10
14014,6
14015,1
14016,17
14017,15
14018,8
14019,3
14020,17
14021,10
14022,12
14023,1
14024,3
14025,5
14026,7
14027,9
14028,8
14029,3
14030,13
14031,2
14032,16
14033,3
14034,4
14035,13
14036,14
14037,14
14038,15
14039,8
14040,14
14041,6
14042,15
14043,12
14044,3
14045,15
14046,14
14047,0
14048,9
14049,19
14050,8
14051,18
14052,16
14053,13
14054,10
14055,4
14056,3
14057,14
14058,14
14059,9
14060,2
14061,10
14062,5
14063,5
14064,4
14065,1
14066,3
14067,15
14068,18
14069,13
14070,13
14071,2
14072,2
14073,8
14074,4
14075,10
14076,6
14077,6
14078,13
14079,4
14080,16
14081,13
14082,1
14083,2
14084,0
14085,2
14086,14
14087,13
14088,17
14089,18
14090,4
14091,0
14092,10
14093,13
14094,10
14095,18
14096,10
14097,15
14098,16
14099,2
14100,16
14101,4
14102,12
14103,15
14104,9
14105,18
14106,0
14107,1
14108,8
14109,3
14110,14
14111,8
14112,8
14113,8
14114,6
14115,6
14116,4
14117,1
14118,3
14119,0
14120,14
14121,13
14122,2
14123,10
14124,10
14125,10
14126,10
14127,9
14128,15
14129,3
14130,13
14131,1
14132,3
14133,2
14134,0
14135,3
14136,13
14137,4
14138,4
14139,10
14140,3
14141,16
14142,15
14143,15
14144,4
14145,7
14146,13
14147,10
14148,19
14149,9
14150,19
14151,3
14152,15
14153,2
14154,10
14155,3
14156,9
14157,17
14158,1
14159,2
14160,9
14161,5
14162,10
14163,8
14164,14
14165,14
14166,10
14167,5
14168,4
14169,17
14170,17
14171,7
14172,3
14173,1
14174,15
14175,1
14176,3
14177,8
14178,5
14179,6
14180,1
14181,2
14182,1
14183,13
14184,17
14185,2
14186,8
14187,3
14188,14
14189,15
14190,1
14191,17
14192,1
14193,9
14194,10
14195,13
14196,5
14197,15
14198,9
14199,15
14200,2
14201,19
14202,13
14203,10
14204,0
14205,12
14206,9
14207,0
14208,15
14209,3
14210,2
14211,4
14212,10
14213,16
14214,13
14215,13
14216,3
14217,14
14218,4
14219,16
14220,10
14221,15
14222,10
14223,17
14224,3
14225,0
14226,16
14227,17
14228,13
14229,8
14230,7
14231,13
14232,10
14233,3
14234,10
14235,7
14236,5
14237,2
14238,16
14239,2
14240,2
14241,10
14242,5
14243,0
14244,18
14245,16
14246,1
14247,12
14248,14
14249,15
14250,8
14251,13
14252,14
14253,9
14254,3
14255,7
14256,7
14257,13
14258,0
14259,14
14260,10
14261,19
14262,10
14263,12
14264,12
14265,13
14266,13
14267,13
14268,14
14269,8
14270,10
14271,10
14272,10
14273,19
14274,7
14275,15
14276,19
14277,4
14278,18
14279,10
14280,1
14281,0
14282,0
14283,13
14284,4
14285,17
14286,14
14287,15
14288,18
14289,0
14290,8
14291,8
14292,8
14293,12
14294,1
14295,3
14296,12
14297,19
14298,5
14299,4
14300,13
14301,3
14302,8
14303,18
14304,5
14305,1
14306,10
14307,1
14308,17
14309,8
14310,3
14311,6
14312,5
14313,7
14314,13
14315,10
14316,15
14317,12
14318,19
14319,3
14320,14
14321,14
14322,5
14323,0
14324,2
14325,18
14326,14
14327,0
14328,15
14329,10
14330,8
14331,15
14332,9
14333,1
14334,9
14335,14
14336,17
14337,14
14338,10
14339,6
14340,2
14341,12
14342,10
14343,10
14344,2
14345,3
14346,10
14347,11
14348,3
14349,6
14350,3
14351,3
14352,2
14353,3
14354,15
14355,19
14356,0
14357,14
14358,13
14359,19
14360,10
14361,13
14362,3
14363,10
14364,8
14365,1
14366,10
14367,15
14368,9
14369,12
14370,19
14371,4
14372,14
14373,0
14374,15
14375,8
14376,15
14377,14
14378,17
14379,16
14380,13
14381,2
14382,0
14383,13
14384,4
14385,18
14386,14
14387,14
14388,16
14389,2
14390,14
14391,14
14392,8
14393,19
14394,3
14395,12
14396,17
14397,9
14398,15
14399,14
14400,10
14401,12
14402,11
14403,4
14404,8
14405,13
14406,2
14407,7
14408,14
14409,10
14410,7
14411,7
14412,13
14413,13
14414,4
14415,10
14416,4
14417,13
14418,13
14419,9
14420,1
14421,7
14422,5
14423,11
14424,16
14425,2
14426,3
14427,18
14428,10
14429,10
14430,14
14431,19
14432,12
14433,12
14434,16
14435,17
14436,14
14437,18
14438,15
14439,18
14440,0
14441,2
14442,18
14443,1
14444,1
14445,16
14446,15
14447,19
14448,18
14449,1
14450,14
14451,15
14452,3
14453,11
14454,12
14455,2
14456,15
14457,12
14458,14
14459,18
14460,2
14461,2
14462,17
14463,17
14464,9
14465,7
14466,7
14467,18
14468,7
14469,19
14470,1
14471,13
14472,0
14473,8
14474,19
14475,0
14476,7
14477,11
14478,7
14479,5
14480,16
14481,9
14482,19
14483,7
14484,6
14485,9
14486,7
14487,12
14488,19
14489,6
14490,14
14491,9
14492,3
14493,19
14494,19
14495,17
14496,1
14497,13
14498,13
14499,13
14500,13
14501,14
14502,7
14503,13
14504,15
14505,13
14506,3
14507,0
14508,19
14509,14
14510,10
14511,0
14512,14
14513,19
14514,13
14515,6
14516,3
14517,1
14518,17
14519,7
14520,1
14521,1
14522,9
14523,16
14524,0
14525,8
14526,9
14527,3
14528,8
14529,13
14530,14
14531,5
14532,8
14533,17
14534,17
14535,12
14536,16
14537,6
14538,6
14539,14
14540,0
14541,1
14542,0
14543,4
14544,10
14545,12
14546,16
14547,13
14548,3
14549,2
14550,9
14551,13
14552,8
14553,15
14554,7
14555,1
14556,16
14557,19
14558,8
14559,17
14560,6
14561,4
14562,9
14563,14
14564,8
14565,11
14566,13
14567,5
14568,6
14569,9
14570,1
14571,10
14572,19
14573,15
14574,18
14575,15
14576,5
14577,18
14578,13
14579,15
14580,17
14581,10
14582,14
14583,2
14584,14
14585,3
14586,14
14587,16
14588,13
14589,10
14590,19
14591,14
14592,9
14593,4
14594,9
14595,15
14596,13
14597,15
14598,7
14599,6
14600,0
14601,10
14602,15
14603,10
14604,9
14605,18
14606,5
14607,3
14608,9
14609,0
14610,10
14611,5
14612,0
14613,19
14614,0
14615,3
14616,0
14617,0
14618,1
14619,2
14620,13
14621,16
14622,1
14623,4
14624,8
14625,11
14626,14
14627,2
14628,13
14629,1
14630,16
14631,16
14632,15
14633,13
14634,10
14635,2
14636,17
14637,13
14638,3
14639,12
14640,1
14641,16
14642,13
14643,15
14644,1
14645,0
14646,13
14647,5
14648,15
14649,5
14650,8
14651,2
14652,8
14653,3
14654,14
14655,14
14656,7
14657,8
14658,2
14659,15
14660,19
14661,17
14662,13
14663,13
14664,1
14665,14
14666,5
14667,14
14668,0
14669,2
14670,10
14671,6
14672,15
14673,15
14674,5
14675,0
14676,2
14677,13
14678,17
14679,0
14680,1
14681,14
14682,3
14683,2
14684,12
14685,2
14686,2
